0.000000 0.000000 2.99615421e-03
0.512821 0.000000 -6.59270964e-07
1.025641 0.000000 1.89592096e-06
1.538462 0.000000 2.24003188e-06
2.051282 0.000000 3.87728504e-07
2.564103 0.000000 1.70494987e-06
3.076923 0.000000 4.74329129e-06
3.589744 0.000000 1.38746884e-05
4.102564 0.000000 1.50504733e-05
4.615385 0.000000 1.20238321e-05
5.128205 0.000000 1.21998083e-05
5.641026 0.000000 3.00546532e-05
6.153846 0.000000 4.75229778e-05
6.666667 0.000000 6.58976514e-05
7.179487 0.000000 9.20605898e-05
7.692308 0.000000 1.39205696e-04
8.205128 0.000000 1.77928445e-04
8.717949 0.000000 2.27222153e-04
9.230769 0.000000 3.31992262e-04
9.743590 0.000000 4.77196381e-04
10.256410 0.000000 6.86708392e-04
10.769231 0.000000 1.04509764e-03
11.282051 0.000000 1.34544945e-03
11.794872 0.000000 1.46582122e-03
12.307692 0.000000 1.33542796e-03
12.820513 0.000000 1.08041397e-03
13.333333 0.000000 1.25730186e-03
13.846154 0.000000 1.73785903e-03
14.358974 0.000000 1.51631912e-03
14.871795 0.000000 8.80710061e-04
15.384615 0.000000 1.34870445e-03
15.897436 0.000000 1.64303798e-03
16.410256 0.000000 8.37630059e-04
16.923077 0.000000 1.43144518e-03
17.435897 0.000000 1.53604343e-03
17.948718 0.000000 8.77037969e-04
18.461538 0.000000 1.78333523e-03
18.974359 0.000000 9.43549189e-04
19.487179 0.000000 1.62009680e-03
20.000000 0.000000 1.24308820e-03
0.000000 0.512821 6.23175811e-08
0.512821 0.512821 -9.43600479e-07
1.025641 0.512821 -2.13004264e-08
1.538462 0.512821 1.02619136e-06
2.051282 0.512821 1.59950788e-06
2.564103 0.512821 2.45129448e-06
3.076923 0.512821 4.87871031e-06
3.589744 0.512821 1.34288130e-05
4.102564 0.512821 1.28499126e-05
4.615385 0.512821 1.08157463e-05
5.128205 0.512821 1.09336879e-05
5.641026 0.512821 2.93239314e-05
6.153846 0.512821 4.79772602e-05
6.666667 0.512821 6.74948112e-05
7.179487 0.512821 9.26151411e-05
7.692308 0.512821 1.38188035e-04
8.205128 0.512821 1.80062905e-04
8.717949 0.512821 2.28130227e-04
9.230769 0.512821 3.35874024e-04
9.743590 0.512821 4.80128147e-04
10.256410 0.512821 6.93007678e-04
10.769231 0.512821 1.05236073e-03
11.282051 0.512821 1.35059742e-03
11.794872 0.512821 1.46680485e-03
12.307692 0.512821 1.33049814e-03
12.820513 0.512821 1.08013640e-03
13.333333 0.512821 1.26702403e-03
13.846154 0.512821 1.74173371e-03
14.358974 0.512821 1.50300969e-03
14.871795 0.512821 8.79420468e-04
15.384615 0.512821 1.36315705e-03
15.897436 0.512821 1.63359650e-03
16.410256 0.512821 8.33058400e-04
16.923077 0.512821 1.44804661e-03
17.435897 0.512821 1.52124563e-03
17.948718 0.512821 8.85313083e-04
18.461538 0.512821 1.78465018e-03
18.974359 0.512821 9.35744088e-04
19.487179 0.512821 1.63425767e-03
20.000000 0.512821 1.22706827e-03
0.000000 1.025641 3.42185417e-08
0.512821 1.025641 -1.05902340e-08
1.025641 1.025641 2.43275817e-06
1.538462 1.025641 4.58925057e-06
2.051282 1.025641 2.73434229e-06
2.564103 1.025641 3.72398331e-07
3.076923 1.025641 2.75297566e-06
3.589744 1.025641 9.22981919e-06
4.102564 1.025641 9.09273543e-06
4.615385 1.025641 8.82153918e-06
5.128205 1.025641 1.01854595e-05
5.641026 1.025641 2.64235632e-05
6.153846 1.025641 4.44720290e-05
6.666667 1.025641 7.16052420e-05
7.179487 1.025641 9.57741194e-05
7.692308 1.025641 1.35464342e-04
